2020-03-09 19:29:01.948692,38.56065,-121.77827,4.33368,8.9,7
2020-03-09 19:29:02.948703,38.56065,-121.77825,5.9264,8.7,7
2020-03-09 19:29:03.948710,38.56064,-121.77823,5.20412,8.5,7
2020-03-09 19:29:04.948736,38.56064,-121.77821,5.6486,8.2,7
2020-03-09 19:29:05.948725,38.56063,-121.77819,5.0004,8.0,7
2020-03-09 19:29:06.948747,38.56062,-121.77818,4.7226,7.8,7
2020-03-09 19:29:07.948743,38.56062,-121.77816,4.96336,7.6,7
2020-03-09 19:29:08.948743,38.56062,-121.77814,5.44488,7.3,7
2020-03-09 19:29:09.948760,38.56062,-121.77812,5.7412,7.2,7
2020-03-09 19:29:10.948760,38.56062,-121.7781,4.68556,7.0,7
2020-03-09 19:29:11.948768,38.56062,-121.77808,5.50044,6.8,7
2020-03-09 19:29:12.948772,38.56062,-121.77806,5.50044,6.7,7
2020-03-09 19:29:13.948778,38.56062,-121.77804,6.03752,6.5,7
2020-03-09 19:29:14.948812,38.56062,-121.77802,5.70416,6.4,7
2020-03-09 19:29:15.948787,38.56063,-121.778,4.09292,6.3,7
2020-03-09 19:29:16.948794,38.56063,-121.77799,5.33376,6.1,7
2020-03-09 19:29:17.948789,38.56062,-121.77797,5.3708,5.9,7
2020-03-09 19:29:18.948799,38.56062,-121.77795,6.019,5.9,7
2020-03-09 19:29:19.948825,38.56062,-121.77793,5.90788,5.9,7
2020-03-09 19:29:20.948813,38.56061,-121.77791,5.48192,5.8,7
2020-03-09 19:29:21.948814,38.56062,-121.77789,6.50052,5.8,7
2020-03-09 19:29:22.948820,38.56061,-121.77787,5.8338,5.5,7
2020-03-09 19:29:23.948818,38.56062,-121.77785,5.75972,5.6,7
2020-03-09 19:29:24.948851,38.56063,-121.77782,6.5746,6.0,7
2020-03-09 19:29:25.948842,38.56064,-121.7778,6.22272,6.2,7
2020-03-09 19:29:26.948839,38.56063,-121.77777,6.72276,6.2,7
2020-03-09 19:29:27.948862,38.56064,-121.77775,5.68564,6.2,7
2020-03-09 19:29:28.948853,38.56063,-121.77773,5.94492,6.2,7
2020-03-09 19:29:29.948880,38.56064,-121.77771,6.09308,6.4,7
2020-03-09 19:29:30.948862,38.56064,-121.77769,6.019,6.8,7
2020-03-09 19:29:31.948857,38.56064,-121.77767,5.72268,7.0,7
2020-03-09 19:29:32.948858,38.56064,-121.77765,5.25968,7.0,7
2020-03-09 19:29:33.948884,38.56064,-121.77763,5.48192,7.1,7
2020-03-09 19:29:34.948886,38.56065,-121.77761,5.87084,7.1,7
2020-03-09 19:29:35.948918,38.56064,-121.77759,5.63008,7.0,7
2020-03-09 19:29:36.948920,38.56064,-121.77757,5.79676,7.0,7
2020-03-09 19:29:37.948928,38.56064,-121.77755,5.16708,7.0,7
2020-03-09 19:29:38.948952,38.56064,-121.77753,6.07456,6.9,7
2020-03-09 19:29:39.948924,38.56063,-121.77751,6.1116,6.8,7
2020-03-09 19:29:40.948954,38.56063,-121.77749,5.57452,6.6,7
2020-03-09 19:29:41.948951,38.56063,-121.77747,5.75972,6.5,7
2020-03-09 19:29:42.948951,38.56062,-121.77745,5.1856,6.1,7
2020-03-09 19:29:43.948990,38.56061,-121.77744,4.18552,5.9,7
2020-03-09 19:29:44.948980,38.56061,-121.77743,4.27812,5.8,7
2020-03-09 19:29:45.948993,38.5606,-121.77742,3.85216,5.6,7
2020-03-09 19:29:46.949024,38.56059,-121.77741,5.98196,5.4,7
2020-03-09 19:29:47.949015,38.56058,-121.77741,5.6486,5.3,7
2020-03-09 19:29:48.949004,38.56057,-121.77741,6.59312,5.2,7
2020-03-09 19:29:49.949003,38.56056,-121.7774,5.90788,4.9,7
2020-03-09 19:29:50.949021,38.56056,-121.7774,4.75964,4.7,7
2020-03-09 19:29:51.949049,38.56055,-121.7774,5.44488,4.5,7
2020-03-09 19:29:52.949042,38.56053,-121.7774,4.74112,4.3,7
2020-03-09 19:29:53.949041,38.56052,-121.77741,5.1856,4.1,7
